wl,reflectance
1453,0.5290109197766887
1454,0.5292748417929172
1455,0.529538926114703
1456,0.5298030104364889
1457,0.5300670947582747
1458,0.5303311790800607
1459,0.5305952634018465
1460,0.5307518893148664
1461,0.5309076369620452
1462,0.5310633846092242
1463,0.5312191322564032
1464,0.5313748799035821
1465,0.531530627550761
1466,0.5317471886634602
1467,0.5319646025762077
1468,0.5321820164889554
1469,0.5323994304017029
1470,0.5326168443144504
1471,0.532834258227198
1472,0.5330153352003598
1473,0.533195687555563
1474,0.5333760399107661
1475,0.5335563922659693
1476,0.5337367446211725
1477,0.5339170969763756
1478,0.5342407419439339
1479,0.5345681024244348
1480,0.5348954629049357
1481,0.5352228233854366
1482,0.5355501838659376
1483,0.5358775443464384
1484,0.5361929526495609
1485,0.5365079786241747
1486,0.5368230045987884
1487,0.5371380305734021
1488,0.5374530565480159
1489,0.5377680825226296
1490,0.5380000962079446
1491,0.53822894556342
1492,0.5384577949188954
1493,0.5386866442743707
1494,0.5389154936298461
1495,0.5391443429853215
1496,0.5393636752313646
1497,0.5395825856533343
1498,0.5398014960753039
1499,0.5400204064972737
1500,0.5402393169192433
1501,0.540458227341213
1502,0.5406590708666257
1503,0.5408590001853489
1504,0.5410589295040721
1505,0.5412588588227953
1506,0.5414587881415185
1507,0.5415981927972503
1508,0.5417342146545973
1509,0.5418702365119443
1510,0.5420062583692914
1511,0.5421422802266384
1512,0.5422783020839854
1513,0.5424922996805733
1514,0.5427111559478435
1515,0.5429300122151136
1516,0.5431488684823838
1517,0.5433677247496539
1518,0.543586581016924
1519,0.5439268572603733
1520,0.5442754880893395
1521,0.5446241189183055
1522,0.5449727497472717
1523,0.5453213805762379
1524,0.5456700114052041
1525,0.5459360454590619
1526,0.5461958529867962
1527,0.5464556605145305
1528,0.5467154680422648
1529,0.5469752755699991
1530,0.5472350830977334
1531,0.5475771996780778
1532,0.5479260691683112
1533,0.5482749386585447
1534,0.5486238081487782
1535,0.5489726776390117
1536,0.5493215471292451
1537,0.5496240830633634
1538,0.5499225052705369
1539,0.5502209274777105
1540,0.5505193496848839
1541,0.5508177718920574
1542,0.551116194099231
1543,0.5513894905061367
1544,0.5516603846029855
1545,0.5519312786998343
1546,0.5522021727966832
1547,0.5524730668935319
1548,0.5527439609903808
1549,0.5530364565239682
1550,0.5533311667158963
1551,0.5536258769078245
1552,0.5539205870997526
1553,0.5542152972916807
1554,0.5545100074836088
1555,0.5548285755364231
1556,0.5551497565930487
1557,0.5554709376496743
1558,0.5557921187062999
1559,0.5561132997629255
1560,0.556434480819551
1561,0.5566269565942964
1562,0.5568044236061388
1563,0.5569818906179812
1564,0.5571593576298236
1565,0.5573368246416659
1566,0.5575142916535083
1567,0.5577443063976949
1568,0.557980826247011
1569,0.5582173460963269
1570,0.558453865945643
1571,0.558690385794959
1572,0.5588510487374183
1573,0.5590018617259163
1574,0.5591526747144141
1575,0.559303487702912
1576,0.5594543006914099
1577,0.5596051136799078
1578,0.5597225463597175
1579,0.5598353992032485
1580,0.5599482520467794
1581,0.5600611048903104
1582,0.5601739577338414
1583,0.5602868105773723
1584,0.5604911862546034
1585,0.5607088007696786
1586,0.5609264152847537
1587,0.561144029799829
1588,0.5613616443149042
1589,0.5615792588299795
1590,0.5616967065936915
1591,0.5617989091979929
1592,0.5619011118022942
1593,0.5620033144065956
1594,0.562105517010897
1595,0.5622077196151982
1596,0.5624569507915332
1597,0.5627296837694818
1598,0.5630024167474306
1599,0.5632751497253793
1600,0.563547882703328
1601,0.5638206156812767
1602,0.5643484435559638
1603,0.5649190239718082
1604,0.5654896043876524
1605,0.5660601848034967
1606,0.566630765219341
1607,0.5672013456351852
1608,0.5678034958370954
1609,0.568411184908422
1610,0.5690188739797485
1611,0.569626563051075
1612,0.5702342521224014
1613,0.5708419411937279
1614,0.5713392721869067
1615,0.5718163625619153
1616,0.5722934529369237
1617,0.5727705433119322
1618,0.5732476336869406
1619,0.5737247240619492
1620,0.5742579676830235
1621,0.5748019633745092
1622,0.575345959065995
1623,0.5758899547574807
1624,0.5764339504489665
1625,0.5769779461404522
1626,0.5772395594689079
1627,0.5774447932523422
1628,0.5776500270357765
1629,0.5778552608192108
1630,0.5780604946026451
1631,0.5782657283860794
1632,0.5784829514748973
1633,0.5787026677314819
1634,0.5789223839880667
1635,0.5791421002446515
1636,0.5793618165012362
1637,0.5795993574535113
1638,0.5798407297859145
1639,0.5800821021183178
1640,0.580323474450721
1641,0.5805648467831241
1642,0.5808062191155274
1643,0.5811085057379554
1644,0.5814244038966023
1645,0.5817403020552493
1646,0.5820562002138963
1647,0.5823720983725431
1648,0.5826879965311901
1649,0.5829080214186649
1650,0.5831057960463788
1651,0.5833035706740927
1652,0.5835013453018065
1653,0.5836991199295204
1654,0.5838968945572343
1655,0.5841345139730937
1656,0.5843817291456248
1657,0.5846289443181559
1658,0.584876159490687
1659,0.5851233746632182
1660,0.5853705898357493
1661,0.585590644939389
1662,0.5858039181187942
1663,0.5860171912981993
1664,0.5862304644776044
1665,0.5864437376570096
1666,0.5866570108364147
1667,0.5868561492145918
1668,0.5870516308704824
1669,0.587247112526373
1670,0.5874425941822635
1671,0.5876380758381541
1672,0.5878335574940446
1673,0.5879299973367513
1674,0.5879999102609329
1675,0.5880698231851145
1676,0.588139736109296
1677,0.5882096490334776
1678,0.5882795619576592
1679,0.5885154644963209
1680,0.5887973629391168
1681,0.5890792613819126
1682,0.5893611598247085
1683,0.5896430582675043
1684,0.5899249567103002
1685,0.590164212503157
1686,0.5903912510460005
1687,0.5906182895888441
1688,0.5908453281316876
1689,0.5910723666745311
1690,0.5912994052173747
1691,0.5914179680661992
1692,0.5915044172824926
1693,0.5915908664987861
1694,0.5916773157150795
1695,0.5917637649313731
1696,0.5918502141476665
1697,0.5920756412240294
1698,0.5923435577955941
1699,0.5926114743671588
1700,0.5928793909387234
1701,0.5931473075102881
1702,0.5933895034224912
1703,0.5936236253683158
1704,0.5938577473141403
1705,0.5940918692599649
1706,0.5943259912057894
1707,0.5945601131516141
1708,0.5947117836552552
1709,0.5948367511350074
1710,0.5949617186147598
1711,0.595086686094512
1712,0.5952116535742642
1713,0.5953366210540165
1714,0.5956032619474125
1715,0.5959172174350597
1716,0.5962311729227068
1717,0.596545128410354
1718,0.5968590838980012
1719,0.5971730393856484
1720,0.5974034574200866
1721,0.5976051192927471
1722,0.5978067811654075
1723,0.598008443038068
1724,0.5982101049107285
1725,0.5984117667833889
1726,0.5985632382647065
1727,0.5986969096653735
1728,0.5988305810660405
1729,0.5989642524667074
1730,0.5990979238673744
1731,0.5992315952680414
1732,0.5993786610342792
1733,0.5995306188832549
1734,0.5996825767322306
1735,0.5998345345812063
1736,0.599986492430182
1737,0.6001384502791576
1738,0.6003041104943394
1739,0.6004749225834295
1740,0.6006457346725196
1741,0.6008165467616096
1742,0.6009873588506996
1743,0.6011581709397896
1744,0.6012992589316906
1745,0.6014288465288457
1746,0.6015584341260009
1747,0.6016880217231559
1748,0.601817609320311
1749,0.6019471969174662
1750,0.6020689645209735
1751,0.6021876197670091
1752,0.6023062750130446
1753,0.6024249302590801
1754,0.6025435855051156
1755,0.602662240751151
1756,0.6027147594231265
1757,0.6027402101020892
1758,0.602765660781052
1759,0.6027911114600147
1760,0.6028165621389776
1761,0.6029073311701716
1762,0.6030254561283149
1763,0.6031435810864583
1764,0.6032617060446016
1765,0.603379831002745
1766,0.6034979559608883
1767,0.6036346336563896
1768,0.6037792968752693
1769,0.6039239600941491
1770,0.6040686233130288
1771,0.6042132865319085
1772,0.6043579497507882
1773,0.6045701483707282
1774,0.6048122130586748
1775,0.6050542777466215
1776,0.6052963424345681
1777,0.6055384071225147
1778,0.6057804718104614
1779,0.6059618343254155
1780,0.6061156240780189
1781,0.6062694138306222
1782,0.6064232035832254
1783,0.6065769933358287
1784,0.606730783088432
1785,0.6068008972351155
1786,0.6068319822705066
1787,0.6068630673058976
1788,0.6068941523412886
1789,0.6069252373766796
1790,0.6069563224120705
1791,0.6070234406807472
1792,0.6071078132268577
1793,0.6071921857729681
1794,0.6072765583190785
1795,0.6073609308651888
1796,0.6074453034112993
1797,0.6074947473245006
1798,0.6075270250319122
1799,0.6075593027393239
1800,0.6075915804467357
1801,0.6076238581541473
1802,0.607656135861559
1803,0.6077348239430718
1804,0.6078369169693427
1805,0.6079390099956138
1806,0.6080411030218847
1807,0.6081431960481557
1808,0.6082452890744268
1809,0.6083825697121076
1810,0.6085380552283398
1811,0.608693540744572
1812,0.6088490262608043
1813,0.6090045117770365
1814,0.6091599972932688
1815,0.6093374547451166
1816,0.6095265717569589
1817,0.6097156887688013
1818,0.6099048057806437
1819,0.610093922792486
1820,0.6102830398043283
1821,0.6104207134199503
1822,0.610530392433358
1823,0.6106400714467658
1824,0.6107497504601737
1825,0.6108594294735814
1826,0.6109300275472824
1827,0.6109789107665025
1828,0.6110277939857225
1829,0.6110766772049425
1830,0.6111255604241626
1831,0.6111744436433826
1832,0.611109534643481
1833,0.6109798083690645
1834,0.6108500820946482
1835,0.6107203558202318
1836,0.6105906295458154
1837,0.610460903271399
1838,0.6104946240695872
1839,0.610623771293095
1840,0.6107529185166027
1841,0.6108820657401105
1842,0.6110112129636183
1843,0.611140360187126
1844,0.6112546695386313
1845,0.611360101047513
1846,0.6114655325563948
1847,0.6115709640652766
1848,0.6116763955741583
1849,0.6117818270830402
1850,0.6119428113078789
1851,0.6121378536208851
1852,0.6123328959338912
1853,0.6125279382468974
1854,0.6127229805599036
1855,0.6129180228729099
1856,0.6130847788019236
1857,0.6132337678950291
1858,0.6133827569881348
1859,0.6135317460812404
1860,0.613680735174346
1861,0.6138297242674515
1862,0.6139440729957575
1863,0.6140361335269628
1864,0.6141281940581682
1865,0.6142202545893735
1866,0.6143123151205788
1867,0.6144043756517842
1868,0.6144654579696301
1869,0.6145061250566785
1870,0.61454679214372665
1871,0.614587459230775
1872,0.6146281263178232
1873,0.6146687934048715
1874,0.6147500991998456
1875,0.6148588328767666
1876,0.6149675665536876
1877,0.6150763002306086
1878,0.6151850339075295
1879,0.6152937675844505
1880,0.6153055242912345
1881,0.6152502573984965
1882,0.6151949905057584
1883,0.6151397236130204
1884,0.6150844567202823
1885,0.6150291898275443
1886,0.6150583715151885
1887,0.6151473136396014
1888,0.6152362557640144
1889,0.6153251978884273
1890,0.6154141400128403
1891,0.6154438153571993
1892,0.6154307193553618
1893,0.6154176233535241
1894,0.6154045273516865
1895,0.6153914313498489
1896,0.6153783353480113
1897,0.615469776719753
1898,0.6156384509271987
1899,0.6158071251346444
1900,0.6159757993420901
1901,0.6161444735495359
1902,0.6163131477569816
1903,0.6164628838496788
1904,0.6165982973983074
1905,0.6167337109469361
1906,0.6168691244955646
1907,0.6170045380441933
1908,0.6171399515928219
1909,0.6172557134540256
1910,0.6173562627145578
1911,0.6174568119750901
1912,0.6175573612356222
1913,0.6176579104961545
1914,0.6177584597566866
1915,0.6178253272231673
1916,0.6178655083451302
1917,0.617905689467093
1918,0.6179458705890558
1919,0.6179860517110187
1920,0.6180262328329815
1921,0.6180989889169445
1922,0.6181981594130991
1923,0.6182973299092537
1924,0.6183965004054083
1925,0.6184956709015629
1926,0.6185948413977175
1927,0.6185846404208352
1928,0.6184836783000973
1929,0.6183827161793596
1930,0.6182817540586218
1931,0.6181807919378841
1932,0.6180798298171464
1933,0.6180735974343791
1934,0.618147810146555
1935,0.6182220228587307
1936,0.6182962355709066
1937,0.6183704482830825
1938,0.6184446609952584
1939,0.6184798337294402
1940,0.618481081349055
1941,0.6184823289686698
1942,0.6184835765882846
1943,0.6184848242078994
1944,0.6184860718275141
1945,0.6185041650277909
1946,0.618537237136278
1947,0.618570309244765
1948,0.618603381353252
1949,0.618636453461739
1950,0.618669525570226
1951,0.6187574983097618
1952,0.6188954216234487
1953,0.6190333449371355
1954,0.6191712682508222
1955,0.619309191564509
1956,0.6193903892418913
1957,0.6194189801481051
1958,0.619447571054319
1959,0.6194761619605328
1960,0.6195047528667467
1961,0.6195333437729605
1962,0.6195825146224581
1963,0.6196512134664653
1964,0.6197199123104727
1965,0.61978861115448
1966,0.6198573099984874
1967,0.6199260088424947
1968,0.6200296098748458
1969,0.620167096208474
1970,0.6203045825421023
1971,0.6204420688757306
1972,0.6205795552093589
1973,0.6207170415429871
1974,0.6208353525857362
1975,0.6209346159298456
1976,0.621033879273955
1977,0.6211331426180644
1978,0.6212324059621739
1979,0.6213316693062833
1980,0.6214003758228785
1981,0.6214380260253559
1982,0.6214756762278333
1983,0.6215133264303107
1984,0.621550976632788
1985,0.6215886268352654
1986,0.6216332544039868
1987,0.6216851376191231
1988,0.6217370208342596
1989,0.6217889040493961
1990,0.6218407872645326
1991,0.6218926704796691
1992,0.6219285604747536
1993,0.6219474340614957
1994,0.6219663076482376
1995,0.6219851812349795
1996,0.6220040548217215
1997,0.6220229284084634
1998,0.6220524877312702
1999,0.6220936800316854
2000,0.6221348723321005
2001,0.6221760646325157
2002,0.6222172569329308
2003,0.6222584492333461
2004,0.6223212591324666
2005,0.6224081491188547
2006,0.6224950391052427
2007,0.6225819290916308
2008,0.6226688190780189
2009,0.6227557090644069
2010,0.6228146583382864
2011,0.6228417609020923
2012,0.6228688634658982
2013,0.6228959660297041
2014,0.62292306859351
2015,0.6229501711573159
2016,0.622992366064838
2017,0.6230521635096076
2018,0.6231119609543773
2019,0.6231717583991468
2020,0.6232315558439164
2021,0.6232708480302788
2022,0.6232857607914576
2023,0.6233006735526364
2024,0.6233155863138151
2025,0.6233304990749939
2026,0.6233454118361728
2027,0.6233726598258428
2028,0.623414916111489
2029,0.6234571723971353
2030,0.6234994286827815
2031,0.6235416849684277
2032,0.6235839412540739
2033,0.6236221411797755
2034,0.6236552901990364
2035,0.6236884392182973
2036,0.6237215882375582
2037,0.6237547372568192
2038,0.6237878862760801
2039,0.6238823854892352
2040,0.6240550696024184
2041,0.6242277537156015
2042,0.6244004378287846
2043,0.6245731219419678
2044,0.6247458060551508
2045,0.6248879009777141
2046,0.6249900954944908
2047,0.6250922900112675
2048,0.6251944845280442
2049,0.6252966790448209
2050,0.6253988735615976
2051,0.6255382912740759
2052,0.6257274089995234
2053,0.6259165267249709
2054,0.6261056444504184
2055,0.6262947621758659
2056,0.6264838799013134
2057,0.6266100056444865
2058,0.6266500328656123
2059,0.626690060086738
2060,0.6267300873078636
2061,0.6267701145289893
2062,0.6268101417501151
2063,0.6267973171098858
2064,0.626710536146502
2065,0.626623755183118
2066,0.6265369742197341
2067,0.6264501932563501
2068,0.6263634122929662
2069,0.6263147857009761
2070,0.6263208234345907
2071,0.6263268611682054
2072,0.62633289890182
2073,0.6263389366354346
2074,0.6263449743690492
2075,0.6263939485410284
2076,0.6265059129937609
2077,0.6266178774464936
2078,0.6267298418992261
2079,0.6268418063519587
2080,0.6269121478223187
2081,0.6269202034726284
2082,0.6269282591229381
2083,0.6269363147732478
2084,0.6269443704235576
2085,0.6269524260738673
2086,0.626995920352095
2087,0.6270937281796319
2088,0.6271915360071688
2089,0.6272893438347058
2090,0.6273871516622427
2091,0.6274849594897797
2092,0.6275394362653417
2093,0.6275258896615168
2094,0.6275123430576918
2095,0.6274987964538669
2096,0.627485249850042
2097,0.6274717032462169
2098,0.6274830339662877
2099,0.6275343726214296
2100,0.6275857112765715
2101,0.6276370499317133
2102,0.6276883885868552
2103,0.6277397272419971
2104,0.6277841833244853
2105,0.6278172988043057
2106,0.627850414284126
2107,0.6278835297639463
2108,0.6279166452437668
2109,0.6279497607235871
2110,0.62797416438372
2111,0.6279838584713808
2112,0.6279935525590415
2113,0.6280032466467024
2114,0.6280129407343631
2115,0.6280226348220239
2116,0.6280147170110482
2117,0.6279763223598537
2118,0.6279379277086592
2119,0.6278995330574648
2120,0.6278611384062703
2121,0.627822743755076
2122,0.6277859245969735
2123,0.6277519000635221
2124,0.6277178755300709
2125,0.6276838509966195
2126,0.6276498264631681
2127,0.6276158019297169
2128,0.6275983271864151
2129,0.6276109490372964
2130,0.6276235708881779
2131,0.6276361927390592
2132,0.6276488145899406
2133,0.627661436440822
2134,0.6277071457301662
2135,0.6278145549559879
2136,0.6279219641818098
2137,0.6280293734076315
2138,0.6281367826334534
2139,0.6282441918592752
2140,0.6283202735958164
2141,0.6283364415091085
2142,0.6283526094224006
2143,0.6283687773356925
2144,0.6283849452489846
2145,0.6284008093490474
2146,0.6284160799435481
2147,0.6284313505380489
2148,0.6284466211325497
2149,0.6284618917270505
2150,0.6284771623215513
2151,0.6284649813214152
2152,0.6283977791452088
2153,0.6283305769690024
2154,0.628263374792796
2155,0.6281961726165897
2156,0.6281289704403833
2157,0.6280062146989872
2158,0.6277691935341467
2159,0.6275321723693065
2160,0.6272951512044661
2161,0.6270581300396257
2162,0.6268211088747854
2163,0.6265652346755446
2164,0.6262695565179185
2165,0.6259738783602924
2166,0.6256782002026664
2167,0.6253825220450403
2168,0.6250868438874142
2169,0.6247921591778398
2170,0.624499627939495
2171,0.62420709670115
2172,0.6239145654628052
2173,0.6236220342244604
2174,0.6233295029861156
2175,0.623066001414203
2176,0.6228671243458711
2177,0.6226682472775392
2178,0.6224693702092073
2179,0.6222704931408756
2180,0.6220716160725437
2181,0.6219722734113747
2182,0.6221005494023228
2183,0.6222288253932708
2184,0.622357101384219
2185,0.6224853773751671
2186,0.6226136533661152
2187,0.622749712189629
2188,0.6229040594264085
2189,0.6230584066631879
2190,0.6232127538999673
2191,0.6233671011367468
2192,0.6235214483735263
2193,0.6236746880961455
2194,0.6238252528293518
2195,0.623975817562558
2196,0.6241263822957642
2197,0.6242769470289705
2198,0.6244275117621767
2199,0.6245542671830121
2200,0.6246218948264477
2201,0.6246895224698834
2202,0.624757150113319
2203,0.6248247777567547
2204,0.6248924054001903
2205,0.6249769364318608
2206,0.6251046427280562
2207,0.6252323490242517
2208,0.6253600553204471
2209,0.6254877616166427
2210,0.6255978801015598
2211,0.6256619973628408
2212,0.6257261146241216
2213,0.6257902318854026
2214,0.6258543491466835
2215,0.6259184664079644
2216,0.6259977461856363
2217,0.626117841962537
2218,0.6262379377394375
2219,0.626358033516338
2220,0.6264781292932385
2221,0.6265982250701392
2222,0.626704292733728
2223,0.6267714803206742
2224,0.6268386679076203
2225,0.6269058554945665
2226,0.6269730430815127
2227,0.6270402306684588
2228,0.6271386055606222
2229,0.6273260133296278
2230,0.6275134210986334
2231,0.6277008288676391
2232,0.6278882366366447
2233,0.6280756444056503
2234,0.6282637464576479
2235,0.6284538909022814
2236,0.6286440353469149
2237,0.6288341797915484
2238,0.6290243242361819
2239,0.6292144686808154
2240,0.6294229239189485
2241,0.6296869101596754
2242,0.6299508964004022
2243,0.6302148826411291
2244,0.630478868881856
2245,0.6307428551225829
2246,0.6309933070281387
2247,0.6312014241726974
2248,0.631409541317256
2249,0.6316176584618146
2250,0.6318257756063733
2251,0.6320338927509319
2252,0.6322160331440518
2253,0.6323143251923061
2254,0.6324126172405603
2255,0.6325109092888146
2256,0.6326092013370689
2257,0.6327074933853232
2258,0.6328034373178458
2259,0.6328915558150894
2260,0.632979674312333
2261,0.6330677928095766
2262,0.6331559113068201
2263,0.6332440298040637
2264,0.6333156362788023
2265,0.6333303952184334
2266,0.6333451541580646
2267,0.6333599130976957
2268,0.6333746720373268
2269,0.6333894309769579
2270,0.6333676873858298
2271,0.6332160423971959
2272,0.6330643974085618
2273,0.6329127524199277
2274,0.6327611074312937
2275,0.6326228925488326
2276,0.6325338318549648
2277,0.632444771161097
2278,0.6323557104672292
2279,0.6322666497733613
2280,0.6321775890794935
2281,0.6320953647058689
2282,0.6320390340657682
2283,0.6319827034256674
2284,0.6319263727855667
2285,0.631870042145466
2286,0.6318137115053652
2287,0.6318036957410558
2288,0.6319753517078427
2289,0.6321470076746295
2290,0.6323186636414164
2291,0.6324903196082032
2292,0.6326619755749903
2293,0.6328471906781005
2294,0.6330875266180039
2295,0.6333278625579072
2296,0.6335681984978105
2297,0.6338085344377138
2298,0.6340488703776171
2299,0.6342698733086047
2300,0.6344093601945369
2301,0.634548847080469
2302,0.634688333966401
2303,0.6348278208523331
2304,0.6349673077382653
2305,0.6351084006678916
2306,0.635256523127226
2307,0.6354046455865604
2308,0.6355527680458948
2309,0.6357008905052292
2310,0.6358490129645634
2311,0.6359905099689193
2312,0.6361018769280155
2313,0.6362132438871115
2314,0.6363246108462077
2315,0.6364359778053038
2316,0.6365473447644
2317,0.6366587834637807
2318,0.6367705614594249
2319,0.6368823394550691
2320,0.6369941174507133
2321,0.6371058954463575
2322,0.6372176734420018
2323,0.6373156065486966
2324,0.6373453711767507
2325,0.6373751358048049
2326,0.637404900432859
2327,0.6374346650609133
2328,0.6374644296889674
2329,0.6375064071027019
2330,0.6376110553903218
2331,0.6377157036779417
2332,0.6378203519655616
2333,0.6379250002531816
2334,0.6380388869315695
2335,0.638201887344011
2336,0.6383648877564522
2337,0.6385278881688936
2338,0.6386908885813348
2339,0.6388538889937762
2340,0.6389991549325074
2341,0.6390459391219173
2342,0.6390927233113272
2343,0.6391395075007371
2344,0.6391862916901471
2345,0.6392330758795569
2346,0.6392725039215951
2347,0.6392692042115291
2348,0.639265904501463
2349,0.6392626047913971
2350,0.6392593050813311
2351,0.639256005371265
2352,0.6392684930105793
2353,0.6393770381371703
2354,0.6394855832637611
2355,0.6395941283903521
2356,0.6397026735169429
2357,0.6398112186435339
2358,0.6399056349220716
2359,0.6399098554206083
2360,0.6399140759191451
2361,0.6399182964176817
2362,0.6399225169162185
2363,0.6399267374147553
2364,0.6399440617138924
2365,0.64004930673397
2366,0.6401545517540476
2367,0.6402597967741251
2368,0.6403650417942027
2369,0.6404702868142803
2370,0.6405791534054763
2371,0.6407136077895368
2372,0.6408480621735972
2373,0.6409825165576577
2374,0.6411169709417182
2375,0.6412514253257786
2376,0.6413650628688641
2377,0.6413234974322616
2378,0.6412819319956591
2379,0.6412403665590567
2380,0.6411988011224542
2381,0.6411572356858517
2382,0.6411084614225214
2383,0.6410028412840201
2384,0.6408972211455188
2385,0.6407916010070175
2386,0.6406859808685161
2387,0.6405803607300148
2388,0.6404942133986703
2389,0.6405708900307401
2390,0.6406475666628098
2391,0.6407242432948794
2392,0.6408009199269491
2393,0.6408775965590189
2394,0.6409555544783229
2395,0.6410449049751581
2396,0.6411342554719932
2397,0.6412236059688284
2398,0.6413129564656637
2399,0.6414105058677977
2400,0.6415849707429084
2401,0.641759435618019
2402,0.6419339004931297
2403,0.6421083653682402
2404,0.642282830243351
2405,0.6424567415857891
2406,0.6426250972081944
2407,0.6427934528305995
2408,0.6429618084530048
2409,0.6431301640754099
2410,0.6432985196978152
2411,0.6434601300184515
2412,0.6435490199228279
2413,0.643637909827204
2414,0.6437267997315803
2415,0.6438156896359565
2416,0.6439045795403328
2417,0.6439866169752035
2418,0.6439889428521517
2419,0.6439912687291
2420,0.6439935946060481
2421,0.6439959204829963
2422,0.6439982463599445
2423,0.6440073148799502
2424,0.6441014545393119
2425,0.6441955941986734
2426,0.644289733858035
2427,0.6443838735173966
2428,0.6444780131767582
2429,0.6445626640056109
2430,0.6445166763580916
2431,0.6444706887105724
2432,0.6444247010630533
2433,0.6443787134155341
2434,0.6443327257680148
2435,0.6442812553955397
2436,0.6441468271770002
2437,0.6440123989584607
2438,0.6438779707399213
2439,0.6437435425213819
2440,0.6436091143028424
2441,0.643477401386223
2442,0.6433912273043473
2443,0.6433050532224716
2444,0.6432188791405958
2445,0.6431327050587201
2446,0.6430465309768444
2447,0.6429720595356063
2448,0.6431173990142697
2449,0.6432627384929329
2450,0.6434080779715963
2451,0.6435534174502596
2452,0.643698756928923
2453,0.6438477627928643
2454,0.6440748938665047
2455,0.6443020249401452
2456,0.6445291560137857
2457,0.6447562870874262
2458,0.6449834181610667
2459,0.645219185132512
2460,0.6456671634951336
2461,0.6461151418577553
2462,0.6465631202203769
2463,0.6470110985829985
2464,0.6474459343721498
2465,0.6475111352824473
2466,0.6475763361927447
2467,0.6476415371030422
2468,0.6477067380133396
2469,0.647771938923637
2470,0.6478311603198801
2471,0.6476873772139793
2472,0.6475435941080786
2473,0.6473998110021778
2474,0.647256027896277
2475,0.6471122447903763
2476,0.6469652157415094
2477,0.6466796255022799
2478,0.6463940352630503
2479,0.6461084450238206
2480,0.645822854784591
2481,0.6455372645453614
2482,0.6452555048274686
2483,0.6451930424561013
2484,0.645130580084734
2485,0.6450681177133667
2486,0.6450056553419993
2487,0.644943192970632
2488,0.6448837541034277
2489,0.6450854704083008
2490,0.6452871867131739
2491,0.645488903018047
2492,0.64569061932292
2493,0.6458923356277931
2494,0.6460962379359785
2495,0.6466799583196644
2496,0.6472636787033504
2497,0.6478473990870364
2498,0.6484311194707224
2499,0.6490148398544083
2500,0.6495985602380944
